author,content
katyperry,"Love all the love for the first finalist of my #ROAR #GMA competition, Verrado High: http://t.co/wObCXunV5Q"
katyperry,Miss the live #iTunesFestival Monday? Watch it all ON DEMAND now! http://t.co/9iLNb05xWp I played FOUR  http://t.co/IWVuIlP8aC
katyperry,"Check out one of my BEST girlies, @Sia's NEW song she did with @diplo ELASTIC HEART: https://t.co/tmTTqkYpR7"
katyperry,PARISIANS! TONIGHT IT'S KATY &amp; KENZO on Le Grand Journal! TUNE IN! http://t.co/yRMxxVyF64
katyperry,WHO'S READY FOR HALLOWEEN?! Get my ROAR costume HERE: http://t.co/8cwCyT8UTB http://t.co/sEyzqNZzx6
katyperry,I wish there was a Chanel emoji!
katyperry,"And yes, FULL track listing is UP here: http://t.co/onVIBqTLzf"
katyperry,"Aw, thanks for the love, Londontown! More #PRISM to come... PREORDER NOW! http://t.co/onVIBqTLzf #KatyiTunesFestival"
katyperry,IT'S ALL HAPPENING NOW! #KatyiTunesFestival http://t.co/2v07yZNLiT
katyperry,"You want another shade of #PRISM? Let's take WALKING ON AIR to the TOP spot &amp; in exchange, I'll play a NEW song you've never heard tonight!"
katyperry,1 hour 'till showtime! With my ladies @iconapop and @iggyazalea kicking things off at #iTunesFestival! DON'T MISS IT! http://t.co/U4HASUNAFx
katyperry,@Madge_Freak A princess should always take cues from their Queen!
katyperry,🐯 “@jameswaterhouse: @katyperry can't wait for tonight. I got my tiger! #ROAR http://t.co/ZUR7BKafoh”
katyperry,👀 “@KatySlaysUrFav: @katyperry omg please just tweet me before I cry and eat my body weight in nutella”
katyperry,"WAKE UP EAST COAST! Got the Monday blues? Let me help you dance them off with a NEW song, WALKING ON AIR: http://t.co/onVIBqTLzf"
katyperry,&amp; you can see me LIVE from London at #iTunesFestival! @iconapop and @iggyazalea open starting at 7:30p GMT Sept 30th! http://t.co/hVLacnKE32
katyperry,Another color from my #PRISM: WALKING ON AIR! Available NOW as part of my #PRISMPREVIEW! http://t.co/sqdX3h6BsH
katyperry,Hurry hunnah! Submit by OCT 1! @Truth_iSpeak: @katyperry Milwaukee High School of the Arts Will Be Doing A Roar Video. Look Out For #MHSA !
katyperry,"💅 “@_emilybarbarrr: FOR EVERYONE WHO DOUBTED US, SHE SAW IT @katyperry , #NSHSRoars”"
katyperry,"Thank u for sending me to bizarre dream land w/ this 1, Gnight! @nbllrrr: @katyperry what if u peeled a banana &amp; there was a hot dog inside?"
katyperry,That's okay it was worth it! “@lizzaayy44: #NSHS is going to be a tired school tomorrow #NSHSROAR @katyperry http://t.co/FwlNMU9edo”
katyperry,I seen dat!!! “@Jmoneygraves: #NSHSRoar  @katyperry”
katyperry,I CAN HEAR YOU ROARING NSHS! 🐯 @emilynowak13: #NSHSRoar doesn't need sleep #upallnightforkaty http://t.co/uQ6nlr5W5M @katyperry
katyperry,Who's staying up late tonight for another #PRISMPREVIEW?! Walking On Air comes out at MIDNIGHT EDT. I bet it will make your pony tail twirl!
katyperry,@EagleNationNews bring it on then! #ROAR
katyperry,Tickets are available for everyone now! #WeCanSurvive http://t.co/PtQMylmtE6
katyperry,I ❤️ this song @hernameisbanks: http://t.co/OjQ0aTS5GU
katyperry,Over selfie-ing is a sign of... (fill in the blank)
katyperry,"One of my favorite lines. “@elliegoulding: ...furthest thing from perfect, like everyone I know”"
katyperry,Have the ROARING spirit?! U still have 6 days to enter the #GMA ROAR contest for me to come play YOUR high school: http://t.co/TRDiZlj8Yu
katyperry,Oh my GAWD. Now this is what I call school SPIRIT: http://t.co/tNBl211XLl I hear you roaring LAKEWOOD HIGH! 🐯
katyperry,Berliners! Meet me at 5pm TODAY at the Douglas Store at Tauentzienstrasse for my #KILLERQUEEN Perfume launch &amp; sig http://t.co/8nDKAtsvC5
katyperry,Oh hay Berlin! 💅
katyperry,The Citi card pre-sale starts NOW! http://t.co/5HZRuRPRxn #WeCanSurvive
katyperry,"Ready for the #WeCanSurvive Hollywood Bowl show 10/23 w/me &amp; my main ladies @elliegoulding, @sarabareilles, @teganandsara &amp; @KaceyMusgraves:"
katyperry,...and MYSELF! I will be playing new PRISM songs! YAY! Go to @radiodotcom for info about tickets: http://t.co/H8itIaJjrE
katyperry,EXCITED to announce #WeCanSurvive a night at 🎶THE HOLLYWOOD BOWL🎶 Oct 23rd w/ @SaraBareilles @elliegoulding @KaceyMusgraves @teganandsara...
katyperry,Welcome bb. “@AvonTBH: I think I've turned into a #KatyCat omfg”
katyperry,YO I'ma DJ on #iTunesRadio! Check out my station to hear fun tid bits about the songs I personally picked for ur ears http://t.co/igS1uDtLdQ
katyperry,Ahhh that was soy fun! #iHeartRadioFestival
katyperry,"You know you're living right when you wake up, brush your hair &amp; confetti falls out. NBD."
katyperry,But don't you worry... I promise you'll like it! 🐯
katyperry,"Remember these are NOT singles, just tastes to enjoy! #ROAR is still ROARING &amp; 2nd single from PRISM will not be announced for some time..."
katyperry,"Mark your calendars for the next #PRISMPREVIEW on SEPT 30 when you can hear/have the new song ""WALKING ON AIR..."" before the record hits."
katyperry,Morning kittens. Hope you are enjoying #DARKHORSE http://t.co/sqdX3h6BsH It's just a TASTE of what my PRISM has in store for you...
katyperry,No shame @vinnie_mate: That's right. This grown 25 year old man will b lining up for #PRISM when @katyperry drops that bad boy. #girlcansing
katyperry,"Family 1st! @DemiLovve: @katyperry made the whole family listen to ur new song, turned off the tv &amp; sat them down at the table #DarkHorse!!"
katyperry,Yes! Stay in school! “@CoolestKatyCat: @katyperry I MADE MY TEACHERS LISTEN TO #DarkHorse ARE YOU PROUD??!?!?!?”
katyperry,"Well you know, 🌻“@Terri_KatyCat: @katyperry drop that motherfucking beeeaaatttt”"
katyperry,Thnx lady! “@LaurenFrancisco: @katyperry Thank you for always releasing quality music. Can always count on my girl Katy 🎶😘❤😎”
katyperry,Hah @TheDoctorLuke can answer that! “@GRUMPI3R_CAT: Who is the baby at the beginning of dark horse ? @katyperry”
katyperry,"Thanks PERRY “@victaytayp: ""Dark Horse"" is SICKening, holy amazeballs. That production is flawless. @katyperry Pop meets Urban Trap!”"
katyperry,👀 “@aylajaye: WHAT THE HELL WHY DOESN'T KATY EVER TWEET ME BACK I AM TRYING SO HARD @katyperry PLS ILOVEU http://t.co/U6ItCbDnEb”
katyperry,Thank u bb. Thanks for staying up for me! “@AugustVaz: @katyperry such a amazing song gurlll ❤💚💗🐎 http://t.co/CtH0oqAeg0”
katyperry,You quick gr! “@LizzieVang_: Dark Horse - @katyperry . You already know it's on repeat! 😁❤️😊”
katyperry,SOY GEWD. “@edsssss_: @katyperry am I doing good? http://t.co/z6TRH0BzvC”
katyperry,"...and if you don't see it yet, give it a second, it's indexing around the world as we tweet. #DARKHORSE #PRISMPREVIEW"
katyperry,Here she is!!! DARK HORSE ft. @therealjuicyj PREORDER PRISM: http://t.co/sqdX3h6BsH ENJOY (and thanks for waiting 😘)
katyperry,I may or may not just be eating a skinny cow ice cream with hair dye on my head refreshing @iTunesMusic nbd.
katyperry,"Can you send me pictures of cats while I wait pleaaaaase, it makes me feel better."
katyperry,"Technical difficulties, but don't worry, I'm right by your side and we're gonna get through this together in the next couple of minutes!"
katyperry,CHECKING WITH @iTunesMusic TECH NOW. Hold your horses (hehehe) We'll be back in the next 5.
katyperry,Sorry mom! “@jackelynv2: @katyperry already told my mom I'm staying up until at least 12:30AM and there's nothing she can do to stop me.”
katyperry,"Not new single, just apart of a PRISM PREVIEW! RT“@MattehPee: @katyperry @iTunesMusic New single? Woohoo! #DarkHorse #prism”"
katyperry,Tonight a brand NEW color from PRISM #DARKHORSE will premiere on @iTunesMusic 12:01AM EDT/9:01PM PDT as part of the PRISM PREORDER! READY!?
katyperry,Ah you're a good little Sherlock... “@KyleK551: @katyperry I know what your up to miss sneaky!! http://t.co/Q2Z3ZjsUPq”
katyperry,Look who got a BF!!! Soy Qewt! http://t.co/7nv7Fx1Fho
katyperry,"@yungskeeter he should marry her, she's so pure!"
katyperry,ANY HIGH SCHOOL IN THE COUNTRY CAN ENTER! I WILL PERSONALLY PICK MY FAVORITE VIDEO. SUBMIT BY OCT 1ST! GOOD LUCK! http://t.co/uqBcadEX3h 🐯
katyperry,WANT ME TO COME PUT ON A ROARING SHOW FOR U &amp; UR SCHOOL ON MY BIRTHDAY OCT 25TH? WELL I WANNA SEE UR VIDEOS THEN http://t.co/uqBcadEX3h #GMA
katyperry,"Don't forget the baked beans mum! “@hhhhhholly: @katyperry SO SOON, ILL PUT THE KETTLE ON 🇬🇧”"
katyperry,Right on time miss! “@holly_hickin: @katyperry FINALLY”
katyperry,"I'll be bringing my bag O trixxx, course. “@EllisNoble96: @katyperry are you going to have  a amazing surprise for us ? #UK”"
katyperry,Hey UK! I appreciate the love so much. In exchange I will be seeing you in both SEPTEMBER &amp; OCTOBER. How's that for payback? 😘🐯
katyperry,"Just heard some incredible roaring remixes for #ROAR by a few killah DJ's like Cazzette, Jump Smokers, Treasurefingers &amp; Brillz. Coming SOON"
katyperry,Word on the street is I'll be visiting my japanese kittens in Nov! I AM SO EXCITED TO COME BACK TO MY FAVORITE PLACE ロアー 〜最強ガール宣言！
katyperry,"To the Voykovic sisters in ATL. I read each of your adorable letters, thanks for being sweethearts. 😘🐯"
katyperry,Reunited with my bay bay gurl! http://t.co/lRremwOdGV
katyperry,👽👽👽 “@AZEALIABANKS: My fave conspiracy theory is the one about the Annunaki and the creation of Humans.”
katyperry,In 48 hours?! MEOW! RT @NicoTheKatyCat: @katyperry Katy! #ROAR has already achieved 17 million views on Vevo 🐯
katyperry,"If you missed it on the JUMBOTRON on @GMA, here it is - my #PRISM album cover, shot by the wonderful Ryan McGinley! http://t.co/cqHpmkaGXv"
katyperry,On my way! Can't wait to show you my big #PRISM surprise! #KATYonGMA
katyperry,GOOD MORNING AMERICA! Who's meeting me in Times Square this morning for some morning fun?!?! 🐯
katyperry,"Yeah girl, you want me to bring you a slice? “@katyshomie_: @katyperry WE HAVE THE BEST PIZZA DONT WE KATE???!”"
katyperry,The only way to end the longest day ever is to stuff my hole with a slice of NYC's finest! 🍕🍕🍕 #SEEYAINTIMESSQUARETOMORROW
katyperry,Good girl! “@KatysElephant: OMFG!!!! @katyperry http://t.co/4T9gtakIqu”
katyperry,"👀“@caitlynsmith: I got the eye of the liger, @katyperry.”"
katyperry,...TOMORROW morning @GMA! I've got a big announcement! And you might want to keep an eye on that Jumbotron!
katyperry,Meet me in Times Square...
katyperry,Suzy the elephant cause she wouldn't stop eating everything! @jahnsuxx: @katyperry what was your fav animal to work with? the tiger? 😺
katyperry,"Sorry bout dat! “@lightsperry: @katyperry I made my boyfriend fall in love with u, now he will not stop to see the clip of #ROAR, help me!”"
katyperry,☝“@elizagilham: Been waiting for @katyperry new video all day :) didn't disappoint &lt;3”
katyperry,"You OG fan! “@Ohmyjatyfeels: @katyperry ""I saw a spider, I didn't scream"" http://t.co/KGDTlTMifT”"
katyperry,It's HERE! Filmed in Junglescope - my brand new music video: http://t.co/alj6sUA4fP #ROARVIDEO
katyperry,Ur welcome other mom! “@drunkskaty: @katyperry I promised my mother that if you answer me I would clean up the house for 1 month”
katyperry,Living for the Gods! “@onlyLeah: This gurl.... @Malikpom 💖 http://t.co/Pm0JfitRFf”
katyperry,All stanning &amp; bowing over here!!! RT @Scott_Myrick: HAPPY BIRTHDAY QUEEN BEY 👑🐝
katyperry,"@BonnieMcKee remember our alt lyric, ""I've got the eye of the Liger?"" Hehe. Congrats baby chee."
katyperry,WELL THANK U! @billboard: There's a new No. 1! @KatyPerry's #Roar has finally dethroned @robinthicke's #BlurredLines: http://t.co/D3mT3kv2hL
katyperry,"Strange, I got that same feeling today too! “@dancerlaurena: I have a feeling that @katyperry is going to finally tweet me today”"
katyperry,Trade me for that gorgeous child plsnthnkyou! “@brirad: So obsessed with @katyperry new song! #onrepeat”
katyperry,WOW! 🏆🏆🏆 “@Elisa_RV: @katyperry MOOOOM!!! DO YOU SEE US?? 🐯👀 http://t.co/5RF6N3eSCJ”
katyperry,Yes! Baked beans for EVERYONE. “@BethanyKeatley1: Roar is already at #1!! 🐯🇬🇧🐯🇬🇧🐯🇬🇧 @katyperry #IveGotTheEyeOfTheTiger #RoarUK”
katyperry,@Pattymeagher thanks mom! I try to bring the light!
katyperry,"Very exciting! We all waited so long! Don't worry, I'm coming to visit u SO soon! “@iwasemily: @katyperry #roarno1uk http://t.co/JmkQgOiHvO”"
katyperry,"YAY UK! A week early &amp; by popular demand you can be louder than a lion! Finally, It's your turn to ROAR!  http://t.co/sqdX3h6BsH #RoarUK"
katyperry,THE #ROAR MUSIC VIDEO IS COMING TO YOU IN JUNGLESCOPE SEPT 5TH! http://t.co/Y3jQ92oJXj
katyperry,Ready for a fun announcement?
katyperry,"ATTN UK! I'm letting #ROAR out a week early. Go here to pre-order now, &amp; you get the song THIS SUNDAY, September 1! http://t.co/5zXmquC2fW"
katyperry,@shahrzadphoto glad I could be of service
katyperry,"It still is, that was just for Dolly. “@mistyh92: @katyperry I thought the waltz was in. #confused”"
katyperry,Dear @DollyParton with love &amp; memes http://t.co/hvBNkeirMa
katyperry,A good font is hard to find #emotweets
katyperry,My muses. http://t.co/XO6Bra8eUU
katyperry,You know the bruised banana made it in the trash can right? @shannonwoodward
katyperry,"Again, Dark Horse ft @therealjuicyj is just a PREVIEW of #PRISM when released on Sept 17, NOT the 2nd single. 🐯"
katyperry,"If you didn't get a chance to @Shazam last night's #VMAs, you can now get a sneak peek at the #ROARVIDEO here: http://t.co/fy4lq8sFU4"
katyperry,Tonight's custom #ROAR GRILL courtesy of the FAMED @tvjohnny shout out to @cstonethebreadwinner as well!!! http://t.co/N2eOY8JwVx
katyperry,You will get it as part of the #PRISMPREORDER available NOW:  http://t.co/onVIBqTLzf
katyperry,"YO what a day! #ROAR-ing @ the #VMAs, Tweeting w/POTUS, &amp; now happy to announce U chose #DARKHORSE FT @therealjuicyj to come out Sept 17th!"
katyperry,"@BarackObama Happy to do my part, PREZ! 👊🐯"
katyperry,Yassss gurrrl roaring for life! “@Oprah: .@katyperry Hearing you Roar! #MTVVMAs”
katyperry,Hitting #VMA carpet! Can't wait to show u my 👀 of the 🐯! Want a sneak peek at the #ROARVIDEO? Have your @Shazam on during preshow or show!
katyperry,Just finished rehearsals in my #ROAR Industries sweats... Gonna grab a meditate to get in the zone!!! http://t.co/nQE6LUQyVl
katyperry,"NO SLEEP TILL BROOKLYN!!! SEE YOU TOMORROW, I'LL BE CLOSING IT DOWN FROM A SECRET LOCATION IN BROOKLYN. #VMAS 🐯"
katyperry,Wait...
katyperry,"Alright, must get some shut eye..."
katyperry,*checks boobs for loose change* @Katysrightboob: @katyperry Your booby has pre-ordered PRISM. #ILoveYou #Righty http://t.co/Xp4C9FgB5K”
katyperry,Thank GOD for the light of the #PRISM @mattG4L: @katyperry i sold my soul to the devil to pay for PRISM. please tweet http://t.co/cH3LokLH0D
katyperry,There's always mowing lawns? 😬@CYBERDlCK: should i prostitute myself so i can have $ to preorder @katyperry's album or just maybe ask my mom
katyperry,"My Brazilian babies!!! “@beatforkaty: @katyperry I JUST BOUGHT, ARE YOU PROUD? 5 http://t.co/qH5S7bXhDa”"
katyperry,❤ @iGabriieL: @katyperry I just need to Katheryn RT for me and i to be the World's Happiest! Venezuela loves u!! 💛💙❤ http://t.co/Qyzi7bS3Xq
katyperry,PLUG IN UR PHONE 16%!!! “@katyperryfan_10: @katyperry the moment we all have been waiting for! #ROAR #PRISM http://t.co/NVA0EDyZ68”
katyperry,Get dat light in ya! “@JordanValdez24: DuuuuDDDDeeeee. @katyperry YAS WE ARE GETTING CLOSER TO PRISM http://t.co/ULAraCNuM3”
katyperry,Redrum. “@srbuhiii: @katyperry me right now because we can preorder Prism http://t.co/iSituqcLEi”
katyperry,3 snaps in a stan formation! @Godven: @katyperry I'm in the red but I pre-ordered #Prism without even thinking twice. http://t.co/QDggEY7CKE
katyperry,Slaty to you miss! “@kayleighcat: 2 MONTHS EARLY AND WE ALL THOUGHT YOU WERE LATEY PERRY @KATYPERRY”
katyperry,👀 “@AppleKatyCat: @katyperry SEE I PREORDERED IT http://t.co/Oc9iYjrdyx”
katyperry,"🍰🍪🍩🍦“@iKatyCats: @katyperry I think i'm the first to pre-order it, that calls for a reward. http://t.co/fH43PqCIR3”"
katyperry,Proud mom! “@wehryspencer: @katyperry PROUD? http://t.co/cH3LokLH0D”
katyperry,Makes two of us 🐯“@EmilyJonesPhoto: just pre-ordered @katyperry's new album 🐯 i'm such a happy girl right now!”
katyperry,MOM! HELP!!! “@JustLoveLei25: I want to buy the #PREORDERPRISM but I have no money. Help me mom @katyperry”
katyperry,👊 “@CoxGabe: Just pre ordered Katy's new album! 😍 @katyperry @katyperrylately”
katyperry,You've heard #ROAR &amp; two NEW snippets of songs from my new record. Click here for the #PRISMPREORDER NOW! http://t.co/onVIBqTLzf
katyperry,It was a long night...“@DRUGMONEYX: KATY PERRY SPRAY PAINTED OUTSIDE MY JOB @katyperry http://t.co/jel37V9wPj”
katyperry,The song chosen will not necessarily be my next single BUT a taste of what my #PRISM has in store for u! So go vote: http://t.co/anK8c0zG7W
katyperry,!!!HEY!!! HEAR 2 NEW 30 SECOND SONG SNIPPETS FROM #PRISM NOW &amp; VOTE WHICH ONE COMES OUT 1ST ON ITUNES SEPT 17TH! http://t.co/anK8c0zG7W
katyperry,So what's it gonna be kids?! #WalkingOnAirNow or #DarkHorseNow? VOTE to hear the NEXT song off of PRISM @ http://t.co/RScEmsXDci!
katyperry,"Aussie Aussie Aussie, Oi Oi Oi! I hear your #roar from Brooklyn! Thank you for making #ROAR #1!"
katyperry,Any minute now!!! “@steven_drum: I wanna know why the song samples are at 100% but it's still locked... #katynow @katyperry”
katyperry,Soy qewty “@darthvanner: @katyperry look what me &amp; my bff @victoriacha made today #ROAR #PRISM  http://t.co/DtzrWd0S6G”
katyperry,"That's all up to you bb, keep up that hashtaggin' “@perryandemetria: @katyperry do you prefer dark horse or walking on air?”"
katyperry,This sounds like a set up. “@Katycatfurlife: @katyperry I dare you to punch me with that new mic yew got”
katyperry,Mom sees all 👀 “@katyshomie_: WHY DO YOU ALWAYS FOLLOW ME EVERYWHERE I GO @katyperry http://t.co/7KOF2grzHa”
katyperry,"Yeah u are girl! “@jillygymnast96: @katyperry wish i could be there kate, but regardless i'm still roarin' 😊🐯 #ROAR http://t.co/SwkNJvVwar”"
katyperry,Please tell me that's the name of your new EP. “@skyferreira: blood/sweat/tears/weaves”
katyperry,You wanna bump? Let's go! #VMAS @ En route to the VMA'S!!! http://t.co/CurdeUUnN1
katyperry,@iammelissalynn happy birthday qewtie!!! 😘😘😘
katyperry,Afternoon! Check out my buds @ElektrikPeople &amp; their beautifully shot music video for their vibey song #ILoveMyLife http://t.co/6pQoVDpvus
katyperry,"That's all y'all!!! “@YscheeCat: @katyperry congrats, Slayty ♥ #557K #ROAR”"
katyperry,"Well that should wake me up! “@KatysTree: @katyperry #ROAR IS NUMBER 2 ON BILLBOARD YOU SLUT
#legend 🐯”"
katyperry,"Thanks, you mean, WE are roaring on charts!!! 🐯“@KatherynsBoy: You are Jumping on charts :D @katyperry”"
katyperry,...to see how YOU can be a part of &amp; watch the show for FREE! http://t.co/97ae3wFtjo
katyperry,PUMPED to announce I will be closing the month-long @iTunesFestival on 9/30 with my friends @IGGYAZALEA &amp; @iconapop opening! Click HERE...
katyperry,@sofifii you might be the funniest gal I know... (And SHANNY)
katyperry,👀 “@anapurry: @katyperry i 👀 you. can you 👀 me? love u bb”
katyperry,"Secretly... I love how when I wrote #ROAR I was just trying to write a song about being a mega cat lady. Shhh, don't tell anyone. 🐯"
katyperry,So I see you are teaching it kitty to #ROAR! Well done! “@nenedez: @katyperry 👀🐯 #KATYNOW http://t.co/0279XcScCe”
katyperry,Right here bb! “@kevinn_perry: @katyperry Where are you! #KatyNow”
katyperry,Finally! I get to share this ROYAL shoot I did in January with the great Jonas Akerlund: http://t.co/6b7oHSVKcn #KILLERQUEEN
katyperry,@yungskeeter http://t.co/fk8zZDI0ZC
katyperry,So set your clocks once again!!! #PARADISEVALLEY
katyperry,"Spectacular record called, PARADISE VALLEY check it out here: http://t.co/MKw2WyILWM my favorite track is #6! 😘"
katyperry,"Something VERY special is happening @ midnight EST tonight on ITUNES! My incredible, inspiring boyfriend @JohnMayer will release a..."
katyperry,WOW! We all really showed some 💪 this past week! #ROAR became my biggest debut ever on ITUNES! For that I say THANK U! U got the 👀 of the 🐯!
katyperry,But what about ur lil bro? “@Gloria_Swag_: @katyperry. I ♥ u katy!!!!!!! ♥ I can't even tell u how much I love u!!! http://t.co/NiEKGqwtlC”
katyperry,Def so. “@AndyAmaziing: @katyperry new song Roar has been stuck in my head for much longer then 24 hours. Must be because I'm a champion ;)”
katyperry,"YASSS MAKE MY SUNDAY NIGHTS SPECIAL AGAIN!!! @girlsHBO: #GIRLS
SEASON
THREE
http://t.co/3LQcJ2OfPA"
katyperry,Woke up with a heart full of gratitude.
katyperry,"Cause of y'all! “@roarsana: 👻🐯👻🐯👻🐯👻🐯👻
🐯 roar is the best 2013 🐯
👻 debut song on itunes👻
🐯👻🐯👻🐯👻🐯👻🐯
@katyperry :p”"
katyperry,"Disturbing and I like it. “@brighthudson: @fixingperry: ""@katyperry ROOOOOOOOOOOOOAR!!! 🐯🐯 http://t.co/gcaG3FIbLS"" 103”"
katyperry,And boy is it sounding KILLAH “@CaseyHoops: Playing lots of #ROAR on my custom @GretschUSA White Falcon in Black ⚡💪⚡ http://t.co/O9frspqXWq”
katyperry,Good mom! “@Katys_Cupcake: teached him how to ROAAAR@katyperry http://t.co/me0Q47ndRJ”
katyperry,Shhh. Magic. “@Katys_TeddyBear: @katyperry Did you get Tamra to record your feet?”
katyperry,"You're quite the linguist! “@AdamLloyd87: I absolutely bloody love @katyperry 's song. Like, it's cocking fantabulous. Pop wonderation.”"
katyperry,Totes hip “@shannonwoodward: Just throwing up my diamonds! Isn't that a thing? Isn't that a hip thing to do? http://t.co/ct7b8YdHzs”
katyperry,"HAPPY DAY OF BIRTH MADGE! Us popstars bow down to you, you've taught us so much!!! 💅👑🎂"
katyperry,"It feels like I'm living in the movie Groundhogs Day. I love it tho, my ocd self loves a good routine. HAPPY FRIDAY! 🐯"
katyperry,Shout out to all the KIWIS (New Zealand) Wanna thank u for making amazing chart history today. Cant wait to bungee ur bridge again! 🐯#ROAR
katyperry,"Longest day ever... BUT Highly productive! Slow cookin' some good stuff coming up for you guys. Trust, we ain't sleepin' 💅🐯"
katyperry,Hope this tweet helps! @kasek_craig: Def hard for a guy to say but watched part of me &amp; damn its really good! B watching it again!@katyperry
katyperry,What a follow through! “@PepperPerry_: Sitting with a fecking cat on my eye cause @katyperry http://t.co/T4NyMwK140”
katyperry,Kick ball change and repeat! “@TeamKatyPerry: @katyperry rehearsing?”
katyperry,Good girl! “@Cole_A_Stewart: @katyperry I got the 😜 of the 🐅🐯 a 💪 👯 through the 🔥 cause I am a 🏆 and you're gonna 👂 me 😾💥💢 #ROAR”
katyperry,Ahahaha “@ItsBennyBlanco: I wish I was as cool as @lordemusic when I was 16. I was eating gerber graduates and pooping my pants”
katyperry,Good! Keep eating your spinach too tho “@meandnutella: #ROAR has made me strong again :'D @katyperry THANK YOU! http://t.co/yGKsj6qhUp”
katyperry,Good &amp; I hope this tweet adds too 😘 “@HenderStruck69: #ROAR is doing wonders for my self-esteem right now. Thank you @katyperry”
katyperry,We don't stop! “@lovatokitten: It's insane how many time's I've listened to Roar by @katyperry omfg. Don't stop me.”
katyperry,IN EVERY DAY LIFE TOO “@KatysLolly: Hey Perry! Isn't this makeup perfect to vma 2013! @katyperry http://t.co/GI9pwKV5X4”
katyperry,"REHEARSE, REHEARSE, REHEARSE! REPEAT &amp; #ROAR 🐯"
katyperry,"Sending u some glow astixxx @RaveMomentz: Katy Perry's new song ROAR is lovely. Not usually what i listen to, but i still 💗 some @katyperry"
katyperry,Yaaaaasss @erzaabrianto: ROAR :v @KatyPerryIndo  @katyperry http://t.co/UilEUbWBxK
katyperry,"That's okay, I love u too @SeeingDaisies: I had no idea I was so wrong about @katyperry. I feel awful. I love Katy! #partofmemovierevelation"
katyperry,I have always wanted to speak Dino. Thank you! “@hhhhhholly: @katyperry rawr means I love you in dinosaur &lt;3 :3 xxx (:”
katyperry,@Gillian_E_Dubbs that's aggressive and I like it.
katyperry,"I'm back! I had to nap like all good cats! “@TheKatyCatLife: @katyperry GET ONLINE! #ROAR IS SLAYING, #1 IN 60 DIFFERENT COUNTRIES!”"
katyperry,I leave for a few hours and this happens?! 👊 “@skywaterr: @katyperry #1 IN 60 COUNTRIES. I REPEAT 60 COUNTRIES.”
katyperry,"You can do it, I promise. “@samanthachazene: I want to go from zero to my own hero. You're an inspiration @katyperry #roar”"
katyperry,Guys we are really doing this! @PerryPrism_: @katyperry #ROAR is slaying the iTunes chart in about 50 Countries! 🐯🐯🐅🐅 http://t.co/nBempfSFUj
katyperry,SEE YOU AT THE VMA'S. I'M BRINGING MY BIG KATS WITH ME: http://t.co/E9raziEIxh
katyperry,👭 “@rihanna: She. X She. #KatyAnna #RIHunited http://t.co/AJ7gxfzUmK”
katyperry,"Having a much deserved cheers after a long day. I'm lifting my glass to ALL of you, couldn't have done it without you. CHEERS TO YOU #ROAR 🐯"
katyperry,Thanks for your prayers &amp; well wishes the #PRISM semi is back &amp; shinier than ever! #SHEISACHAMPION #ROAR http://t.co/Kv0UP7YoyV
katyperry,Woman of my word! “@KatyCompletesMe: OH MY GOD @KATYPERRY FINALLY CHANGED HER HEADER! She told me everything would change :)”
katyperry,"I like that number, thank you! “@ltsKatyPerry: WOW ""@kittenscks: @katyperry ROAR is 1st in 32 countries! 32, THIRTY TWO""”"
katyperry,💅 “@yungskeeter: don't even talk to me if you haven't bought #roar today”
katyperry,HEY! THANKS WE'RE #1 IN ABOUT 20 COUNTRIES ALREADY. (How many countries are there actually?)
katyperry,"Now YOU can #ROAR louder than a lion too! Lyric video starring Myself, Kitty Purry &amp; some of my closest buds here: http://t.co/E4swWl7uiO"
katyperry,NEW YORKERS. MEET ME at 8:30AM AT 32 AVENUE OF THE AMERICAS. I HAVE SOMETHING TO SHOW YOU. #ROAR 🐯☔🐯☔🐯☔
katyperry,"Fine, but this is pre green tea so watch out, anything could happen. “@clairekatycat: @katyperry STOP THE CAT NAP AND FANGURL WITH US”"
katyperry,"Also. Thank you. I appreciate your support, I really do."
katyperry,Okay. I should sleep now as I have to get up at dawn... See you in the morning. RRRRRRRRRRRROOOOOOOOOOOOOAAAAAAAAAAAAAR 🐯
katyperry,We love pups too. Teach him to #ROAR tho. “@Marispiva: @katyperry HE LOVES ROAR! http://t.co/X1x1nLsdmo”
katyperry,"Oh, that's a nice last hashtag “@mattdrobins: Last tweet I promise...Go buy #ROAR I promise you won't be disappointed! @katyperry #flawless”"
katyperry,Nice buttons! “@deihemmings: @katyperry ROOAAARR!! http://t.co/CjWB0FH5e4”
katyperry,"Hey, that's my cats name too! What a coincidence! @bethany42190190: @katyperry my cat kitty purry &amp; I jamming 2 #ROAR http://t.co/Lk9mYkrOOh"
katyperry,"THERE'S MY BRAZILIANS! “@wtfkates: I got the eye of the tiger, a fighter @katyperry YOU ARE INCREDIBLE #ROAR #BRAZIL http://t.co/6KI7zmyCMR”"
katyperry,💰“@KatyCatNick: @katyperry I'm officially poor thanks to #ROAR”
katyperry,Tigerkats! “@KristenAnzelc: @katyperry Gizmo's doing his best #Roar while we listen to the new track on iTunes! http://t.co/VmyatGgC3V”
katyperry,Does this answer your question @morgan_11_ http://t.co/KC4f7eS9hu
katyperry,Proud mom “@ontarioglow: @katyperry tell me you're proud http://t.co/QWM5590xee”
katyperry,😩😭 “@TaylerMckellop: #ROAR is so amazing im crying @katyperry”
