author,content
justinbieber,A lot of people watching the #BieberRoast on Easter. Hope you had a blessed one. Happy Easter :) http://t.co/bzawihEOhi
justinbieber,@Skrillex @diplo http://t.co/QDXMQ75Tz6
justinbieber,Life is too short not to be happy
justinbieber,@carlyraejepsen good luck on SNL tonight
justinbieber,http://t.co/QMENzkK1FQ
justinbieber,#WhereAreÜNow . U have it? http://t.co/p0QBu0HhJj
justinbieber,@Q102Philly @Skrillex @diplo it's #WhereAreÜNow :)
justinbieber,Family time is always a good time
justinbieber,RIP Hayley
justinbieber,Happy birthday Mama! @pattiemallette love you
justinbieber,@Z100NewYork @OzzyOsbourne love Ozzy.
justinbieber,You guys want it so I'm in! :) #WangoTango http://t.co/HFprboMbRn
justinbieber,@RyanSeacrest soon enough. Lol. Happy to be joining @onedirection as the new member. Thank you Ryan ;)
justinbieber,See u tomorrow @RyanSeacrest . Been too long. Big news :)
justinbieber,I love this show. 😂 #Workaholics https://t.co/VpaQsUUTLk
justinbieber,Let's make it about the music @Skrillex @diplo #WhereAreÜNow http://t.co/ZPZfVJZc1X
justinbieber,@MarthaStewart u are awesome
justinbieber,@MTV thanks
justinbieber,Great seeing u at the roast @Ludacris. I love u man. All jokes :) everyone go get that new album #Ludaversal!!
justinbieber,@ErikGriffin thanks my friend
justinbieber,#WHEREAREÜNOW http://t.co/DtEeuiQqJq
justinbieber,Thanks #BieberRoast
justinbieber,Lol. #BieberRoast
justinbieber,The #BieberRoast starts now on @ComedyCentral !! I'm screwed. Lol http://t.co/MtVEwai0wt
justinbieber,The #BieberRoast starts now on @ComedyCentral !! :) I'm screwed. Lol
justinbieber,#BieberRoast red carpet now :)
justinbieber,For those of you who want to see the #BieberRoast - watch and share your favorite clips on @whipclip tonight. Tag #BieberRoastwhip for me
justinbieber,I want to see your reactions to the #BieberRoast on @shots tonight! http://t.co/J83RppBPPy
justinbieber,Who is ready for the #BieberRoast ??
justinbieber,Still loving being back on stage this weekend. Thanks to @ArianaGrande @diplo and @Skrillex and #Ultra for 2 great nights
justinbieber,Thanks to all the radio stations we visited today. Me @diplo &amp; @Skrillex had a great time. Now request #WHEREAREÜNOW http://t.co/g2Cm5oKxm5
justinbieber,#BieberRoast and some tunes https://t.co/x6YnPQRTzw thanks @iTunesMusic
justinbieber,Hitting up some radio stations with @diplo and @Skrillex in Miami right now. Request #WHEREAREÜNOW
justinbieber,WATCH THE #BieberRoast TONIGHT on @ComedyCentral
justinbieber,Teaming up with @whipclip and @ComedyCentral tonight for the #BieberRoast - get ready to watch &amp; post to me with the hashtag your fav clips
justinbieber,Where are you nowwwwww http://t.co/pOnfEeT6ev
justinbieber,Tomorrow http://t.co/rUZeYH4kKw
justinbieber,@Skrillex @diplo #WHEREAREÜNOW :)
justinbieber,#ultra http://t.co/5Sge6sOP8U”
justinbieber,@diplo @Skrillex yes sir!!! #Ultra
justinbieber,Great night. Loved being back on stage. Miami I'm not done yet....
justinbieber,Thank you @ArianaGrande and thank you Miami. I missed the stage. See u soon ;)
justinbieber,U guys have been asking for this for a while. Get ready
justinbieber,What am I up to??? :)
justinbieber,I'm watching boys! @MartinGarrix @usher http://t.co/sZPl2TGSD4 #ultra kill it
justinbieber,Where am I???
justinbieber,#GetHard out this weekend...then the #BieberRoast Monday. @KevinHart4real is everywhere. Congrats buddy
justinbieber,Big weekend
justinbieber,#BieberRoast http://t.co/9fjq99IMjp
justinbieber,w/ @NickDeMoura https://t.co/3OXyqhmO1Z
justinbieber,@nadyaaqhlima @diplo @Skrillex hmmmm
justinbieber,When You Smile I Smile #tbt #oldschool :) https://t.co/RLu4BFAJup http://t.co/KunPKYQgcQ
justinbieber,@adage @ComedyCentral @whipclip always on what's next.
justinbieber,Request #WhereAreÜNow on the radio. @diplo @Skrillex we got one. http://t.co/p0QBu0YT7T
justinbieber,"#BieberRoast on Monday. Post a @shots of u watching, a @whipclip of your fav clip live. Then tag on @OfficialFahlo &amp; see what happens :)"
justinbieber,@AhoyBieber :) not sad. Just a nice conversation
justinbieber,@YourEDM @Skrillex @diplo @ultra hmmmmm
justinbieber,@Can_kidrauhl :)
justinbieber,Haha. just noticed the #IReallyLikeYou video has @tomhanks on @tinder https://t.co/QmCmie38Qn swipe right lol
justinbieber,Next week is #BieberRoast and my bro @Ludacris has a new album coming. Preorder #Ludaversal now. Got u bro. Even though u roasted me. Lol
justinbieber,@Skrillex @diplo what are you guys doing this weekend?  http://t.co/p0QBu0YT7T
justinbieber,Missed the stage. Time to get back to work
justinbieber,honored to be headlining Fusion Festival Birmingham UK on Aug 28th. tickets on sale friday at 9am UK time. It's time http://t.co/rj7U1zltxH
justinbieber,Heard it on the radio. U get it? https://t.co/zjT9f8I3oj #whereareunow
justinbieber,One week until the #BieberRoast @ComedyCentral @KevinHart4real
